name,id,parent_id
CopperOreRefining,1067553612,3549092084
CopperPure,1466453887,2760991341
CopperPureProductivity,1929493855,3549092084
CopperScrap,3630798120,768416326
CopperScrapProductivity,1445965885,3549092084
CopperScrapRefinery,2481632855,3549092084
CopperTileHCBlack,297590445,910460789
CopperTileHCGray,4288171387,910460789
CopperTileHCGrayD,1000907072,910460789
CopperTileHCGrayL,1000907064,910460789
CopperTileHCWhite,920469023,910460789
coresystem_1_l,1775106660,1815055588
coresystem_1_m,1775106683,1815055588
coresystem_1_s,1775106685,1815055588
coresystem_1_xl,1172598449,1815055588
coresystem_1_xs,1172598456,1815055588
coresystem_2_l,1775106597,1815055588
coresystem_2_m,1775106618,1815055588
coresystem_2_s,1775106620,1815055588
coresystem_2_xl,1172602560,1815055588
coresystem_2_xs,1172602569,1815055588
coresystem_3_l,1775106557,1815055588
coresystem_3_m,1775106556,1815055588
coresystem_3_s,1775106554,1815055588
coresystem_3_xl,1172606224,1815055588
coresystem_3_xs,1172606233,1815055588
coresystem_4_l,1775106492,1815055588
coresystem_4_m,1775106493,1815055588
coresystem_4_s,1775106491,1815055588
coresystem_4_xl,1172610337,1815055588
coresystem_4_xs,1172610344,1815055588
coresystem_5_l,1775106431,1815055588
coresystem_5_m,1775106430,1815055588
coresystem_5_s,1775106424,1815055588
coresystem_5_xl,1172614194,1815055588
coresystem_5_xs,1172614203,1815055588
coresystemPart,1815055588,137961058
CoreUnit,661763142,500121004
CoreUnitAlien,3511907544,661763142
CoreUnitArtifact1024,581427702,4056378669
CoreUnitArtifact256,2868671813,4056378669
CoreUnitDynamic,2986062228,661763142
CoreUnitDynamic1024,2177071767,2986062228
CoreUnitDynamic10242,2923791559,2986062228
CoreUnitDynamic10243,2923791558,2986062228
CoreUnitDynamic128,1418170469,2986062228
CoreUnitDynamic2048,2162422445,2986062228
CoreUnitDynamic20482,2005848955,2986062228
CoreUnitDynamic20483,2005848954,2986062228
CoreUnitDynamic20484,2005848949,2986062228
CoreUnitDynamic256,1417952990,2986062228
CoreUnitDynamic32,183890713,2986062228
CoreUnitDynamic4096,2148856665,2986062228
CoreUnitDynamic40962,1131249240,2986062228
CoreUnitDynamic40963,1131249243,2986062228
CoreUnitDynamic40964,1131249242,2986062228
CoreUnitDynamic40965,1131249245,2986062228
CoreUnitDynamic512,1417997710,2986062228
CoreUnitDynamic64,183890525,2986062228
CoreUnitDynamic8192,2162446983,2986062228
CoreUnitLSchematicCopy,1202149588,2332967944
CoreUnitMSchematicCopy,1417495315,2332967944
CoreUnitSpace,2776494488,661763142
CoreUnitSpace128,5904195,2776494488
CoreUnitSpace256,5904544,2776494488
CoreUnitSpace32,3624942103,2776494488
CoreUnitSpace64,3624940909,2776494488
CoreUnitSSchematicCopy,1213081642,2332967944
CoreUnitStatic,4056378669,661763142
CoreUnitStatic1024,238752214,4056378669
CoreUnitStatic10242,1051828790,4056378669
CoreUnitStatic10243,1051828791,4056378669
CoreUnitStatic128,909184430,4056378669
CoreUnitStatic2048,238876751,4056378669
CoreUnitStatic20482,1060647921,4056378669
CoreUnitStatic20483,1060647920,4056378669
CoreUnitStatic20484,1060647823,4056378669
CoreUnitStatic256,910155097,4056378669
CoreUnitStatic32,2738359963,4056378669
CoreUnitStatic4096,237299411,4056378669
CoreUnitStatic40962,618565260,4056378669
CoreUnitStatic40963,618565299,4056378669
CoreUnitStatic40964,618565298,4056378669
CoreUnitStatic40965,618565297,4056378669
CoreUnitStatic512,909203438,4056378669
CoreUnitStatic64,2738359893,4056378669
CoreUnitStatic8192,30685981,4056378669
CoreUnitStressConfig,3259858176,368658531
CoreUnitUpgrades,1414534948,3549092084
CoreUnitXSSchematicCopy,120427296,2332967944
Counter02,888062905,2406706123
Counter03,888062906,2406706123
Counter05,888062908,2406706123
Counter07,888062910,2406706123
Counter10,888063487,2406706123
CounterUnit,2406706123,2129852841
CraftingMega,2398978700,754943677
Crater,3241752430,1411286058
CraterblendRaw,3427719626,1727255352
CraterblendRawMud,3388715961,1727255352
CraterblendRawRock,2267383673,1727255352
CraterRaw,3165098275,1727255352
CraterRawMolten,2975057835,1727255352
CraterRawPebbles,4019369712,1727255352
CryogenicPod,3106214287,3174919092
CuAgProduct,1673011820,1125503888
CuAgProductProductivity,1312432744,3549092084
CuAgProductRefining,2263632212,3549092084
DataBank,812400865,1719719886
DataBankUnit,1719719886,2129852841
DataItem,813576478,1835458400
DebrisConstruction_001,3522464475,1727255352
DebrisNature_001,2108425686,1727255352
debug1,157903047,1315100172
Debug2,157903044,1315100172
Debug3,157903045,1315100172
Debug4,157903042,1315100172
DecoColumn2x,1220701936,187402365
DecoPanel1x2,4145570204,187402365
Decor,974841649,2045326348
DecorativeElementsIndustry,4234781790,3668560985
DecorativeUnit,4138123813,1398557029
DecoTerritoryUnit,2977009217,1735990468
DecoTerritoryUnitDeployed,560232382,2977009217
DeepSpaceAsteroidTracker,2413564665,4086587325
DeepSpaceAsteroidTrackerUnit,4086587325,1450982104
DelayLine,1474604499,3081602611
DelayLineUnit,3081602611,2129852841
DeployInterdictionConfig,3105766666,368658531
DeployTool,3999748458,2128154267
DeprecatedIndustry,3668560985,3943695040
DeprecatedPart,4044906583,1237953170
DeprecatedPureMaterial,3856094215,1161217162
DeprecatedScrap,4249834589,1344403201
DesertRocks,3813436464,1727255352
Desert-Sand-Bright_001,1332377297,1727255352
DesertSandCracked,1856202597,1727255352
DesertSandFine,4241244049,1727255352
desert-sand-gold-waves_001,2609235085,1727255352
desert-sand-orange-ground-little-rocks_001,3064409647,1727255352
DesertSandPebbles,2714420914,1727255352
desert-sand-red-waves_001,2465861209,1727255352
DesertSandRocks,59277728,1727255352
desert-sandstone-gravel-cracked-rock-orange_001,3600047841,1727255352
desert-sandstone-mud-cracked-orange_001,2527885264,1727255352
desert-sand-waves-little-rocks-orange_001,1787969467,1727255352
DesertSteppeGrass,2012389491,1727255352
DesertUnderground,474620274,1727255352
DetectionZone16m,4241228057,4071013369
DetectionZone2m,485151209,4071013369
DetectionZone4m,485149228,4071013369
DetectionZone8m,485149481,4071013369
DetectionZoneUnit,4071013369,2186185850
DetectorEfficiency,2481127695,3549092084
DetectorOptimization,3004749527,3549092084
DetectorTool,3543256774,2128154267
DetectorUpgrades,3273796721,3549092084
DevCraftingSpeed,4122735657,3549092084
DevMega,37676381,754943677
DEVOrganizationConstructSlotOptimization,3110598322,3549092084
DevTalents,1639045296,754943677
DigToolOptimization,221679538,3549092084
Dispenser,16651125,3094406416
Dispenser2,3708145533,3094406416
Dispenser3,3708145532,3094406416
DispenserUnit,3094406416,570895928
DispenserVirtual,333062081,3094406416
Display,3928079958,1398557029
Door_Industrial_01,4249659729,840860013
Door_interior_01,3709017308,840860013
DoorUnit,840860013,1398557029
Dredger,39457905,754943677
dresser,283549593,3174919092
Dresser_S01,3824401006,3174919092
duraluminHoneycomb,3868188998,3992092945
DuraluminHoneycombProductivity,1113709670,3549092084
DuraluminHoneycombRefining,3759171140,3549092084
DuraluminProduct,231758472,2010464069
DuraluminProductProductivity,3750526979,3549092084
DuraluminProductRefining,1095321440,3549092084
DynamicCoreUnitExpertise,1068187063,3549092084
ECU,4216829376,4188833417
electricengine_1_l,3728054837,1220728988
electricengine_1_m,3728054836,1220728988
electricengine_1_s,3728054834,1220728988
electricengine_1_xl,3172862430,1220728988
electricengine_1_xs,3172862423,1220728988
electricengine_2_l,3728055030,1220728988
electricengine_2_m,3728055031,1220728988
electricengine_2_s,3728055025,1220728988
electricengine_2_xl,3172866509,1220728988
electricengine_2_xs,3172866500,1220728988
electricengine_3_l,3728054967,1220728988
electricengine_3_m,3728054966,1220728988
electricengine_3_s,3728054960,1220728988
electricengine_3_xl,3172870396,1220728988
electricengine_3_xs,3172870389,1220728988
electricengine_4_l,3728054655,1220728988
electricengine_4_m,3728054640,1220728988
electricengine_4_s,3728054646,1220728988
electricengine_4_xl,3172907564,1220728988
electricengine_4_xs,3172907557,1220728988
electricengine_5_l,3728054590,1220728988
electricengine_5_m,3728054577,1220728988
electricengine_5_s,3728054583,1220728988
electricengine_5_xl,3172911837,1220728988
electricengine_5_xs,3172911828,1220728988
electricenginePart,1220728988,137961058
ElectromagneticAmmoDamage,4279245813,754943677
ElectronicElementsIndustry,1417512119,3668560985
Electronics,46313663,1398557029
electronics_1,1297540454,173187633
electronics_2,1297540453,173187633
electronics_3,1297540452,173187633
electronics_4,1297540451,173187633
electronics_5,1297540450,173187633
ElectronicsIndustryEfficiency,2748413056,3549092084
ElectronicsIndustryEfficiencyHandling,3467935664,3549092084
ElectronicsIndustryProficiency,1281581054,3549092084
electronicsPart,173187633,1641399418
ElectronicUnit,2129852841,46313663
Element,834276617,1464163325
ElementHealthMega,985575332,754943677
ElementLDFX,829866430,1735990468
ElementTool,823239531,3294944260
ElevatorUnit,803307411,1398557029
ElevatorXSmall,3663249627,803307411
emissiveHoneycomb,3995630553,3992092945
Emitter,1279651501,3984225357
EmitterMedium,2809213930,3984225357
EmitterSmall,3287187256,3984225357
EmitterUnit,3984225357,2129852841
EndTable_S01,1082668972,3174919092
EnergyUnit,2110424609,1735990468
EngineDisplay,142469171,1321431306
EngineUnit,1321431306,346098166
env_artdeco-aquarium-holo_001,2812001001,3174919092
env_artdeco-aquarium-holo-black_001,3016497942,3174919092
env_artdeco-bench_001,222175900,1180555633
env_artdeco-bench-black_001,1074103226,1180555633
env_artdeco-carpet_001,1614330970,3174919092
env_artdeco-chair_001,370062566,1180555633
env_artdeco-chair-black_001,3544879660,1180555633
env_artdeco-fire-place_001,1601079559,3174919092
env_artdeco-fire-place-black_001,2183080014,3174919092
env_artdeco-jar_001,4020821654,3174919092
env_artdeco-jar-black_001,874608843,3174919092
env_artdeco-lamp_001,861366393,1699977342
env_artdeco-lamp-black_001,1102948802,1699977342
env_artdeco-table_001,3287609460,3174919092
env_artdeco-table-black_001,823241373,3174919092
env_artdeco-wall-deco_001,3150116772,3174919092
env_artdeco-wall-deco_002,3150116771,3174919092
env_artdeco-wall-deco_003,3150116770,3174919092
env_artdeco-wall-deco-black_001,3953708134,3174919092
env_artdeco-wall-deco-black_002,3953708135,3174919092
env_artdeco-wall-deco-black_003,3953708132,3174919092
env_artdeco-weather-station_001,1379618328,3174919092
env_artdeco-weather-station-black_001,1325636171,3174919092
EquipmentManager,3408084,754943677
ExceptionalPart,504133814,1237953170
ExceptionalPart3,919911727,4044906583
ExceptionalPart4,919911724,4044906583
ExceptionalPart5,919911725,4044906583
ExceptionalPartsIndustry,2561217129,3668560985
ExceptionalPartsManufacturer,3622193888,754943677
ExoticCombatElementHealthpointHandling,2904856911,3549092084
ExoticCombatElementIndustryEfficiency,1803642522,3549092084
ExoticComplexPartExpertise,1508387929,3549092084
ExoticElementHealthpointHandling,1190978026,3549092084
ExoticElementHealthpointsHandling,1775513081,754943677
ExoticExceptionalPartExpertise,3523588753,3549092084
ExoticFunctionalPartExpertise,630337892,3549092084
ExoticFurnitureandApplianceElementIndustryEfficiency,652298540,3549092084
ExoticFurnituresandAppliancesElementHealthpointHandling,1406811671,3549092084
ExoticIndustryandInfrastructureElementHealthpointHandling,787165625,3549092084
ExoticIndustryandInfrastructureElementIndustryEfficiency,2306296059,3549092084
ExoticOreRefining,151717326,754943677
ExoticPilotingElementHealthpointHandling,2616594550,3549092084
ExoticPilotingElementIndustryEfficiency,2077609988,3549092084
ExoticProductHoneycombEfficiency,2334503231,3549092084
ExoticProductHoneycombProductivity,3008485348,754943677
ExoticProductHoneycombRefining,211207133,754943677
ExoticProductProductivity,2672051830,754943677
ExoticProductRefinery,1113363473,3549092084
ExoticProductRefining,1113379939,754943677
ExoticPureHoneycombEfficiency,4229720724,3549092084
ExoticPureHoneycombProductivity,2812414200,754943677
ExoticPureHoneycombRefining,2495533364,754943677
ExoticPureMaterial,1219818395,1161217162
ExoticPureProductivity,1042182034,754943677
ExoticRefinery,3120886531,3549092084
ExoticScrap,2053180935,1344403201
ExoticScrapEfficiency,263976036,3549092084
ExoticScrapProductivity,1097665988,754943677
ExoticScrapRefinery,3760819882,3549092084
ExoticScrapRefining,3760803294,754943677
ExoticStructuralPartExpertise,452306234,3549092084
ExoticSystemsElementHealthpointHandling,1968765881,3549092084
ExoticSystemsElementIndustryEfficiency,2936516725,3549092084
ExploreTool,2128154267,1236945684
ExtractingEfficiency,2542543992,3549092084
ExtraLargeAssemblyEfficiency,3372081865,3549092084
ExtraLargeAssemblyEfficiencyHandling,3191618548,3549092084
ExtraLargeAssemblyProficiency,165989505,3549092084
ExtraSmallAmmoAntimatterDamage,583906721,3549092084
ExtraSmallAmmoCone,2803325319,3549092084
ExtraSmallAmmoElectromagneticDamage,613962105,3549092084
ExtraSmallAmmoKineticDamage,1234588667,3549092084
ExtraSmallAmmoRange,962272359,3549092084
ExtraSmallAmmoThermicDamage,2240465989,3549092084
ExtraSmallAmmoTracking,1074275307,3549092084
ExtraSmallAssemblyEfficiency,1349045504,3549092084
ExtraSmallAssemblyEfficiencyHandling,3033990364,3549092084
ExtraSmallAssemblyProficiency,36544963,3549092084
ExtraSmallCannonAction,2024295849,3549092084
ExtraSmallCannonActionHandling,1434606838,3549092084
ExtraSmallCannonAgility,2752127031,3549092084
ExtraSmallCannonAgilityHandling,1258331632,3549092084
ExtraSmallCannonCapacityHandling,581198947,3549092084
ExtraSmallCannonHandling,4249199751,754943677
ExtraSmallCannonMagazineHandling,1251273589,3549092084
ExtraSmallCannonManeuvering,1341181276,3549092084
ExtraSmallCannonManeuveringHandling,2202337940,3549092084
ExtraSmallCannonOperations,2456721311,3549092084
ExtraSmallCannonOperationsHandling,1654828152,3549092084
ExtraSmallCannonProficiency,1028723469,3549092084
ExtraSmallCannonProficiencyHandling,1402407543,3549092084
ExtraSmallCannonTelemetry,3049185775,3549092084
ExtraSmallCannonTelemetryHandling,473607253,3549092084
ExtraSmallCannonUsage,3479116903,754943677
ExtraSmallLaserAction,3357731535,3549092084
ExtraSmallLaserActionHandling,1506768108,3549092084
ExtraSmallLaserAgility,1157225027,3549092084
ExtraSmallLaserAgilityHandling,1027508912,3549092084
ExtraSmallLaserCapacityHandling,2600903863,3549092084
ExtraSmalllaserHandling,567844017,754943677
ExtraSmallLaserMagazineHandling,1050294500,3549092084
ExtraSmallLaserManeuvering,420575614,3549092084
ExtraSmallLaserManeuveringHandling,1861742925,3549092084
ExtraSmallLaserOperations,3085476620,3549092084
ExtraSmallLaserOperationsHandling,3896086572,3549092084
ExtraSmallLaserProficiency,2947460938,3549092084
ExtraSmallLaserProficiencyHandling,958569949,3549092084
ExtraSmallLaserTelemetry,3455997163,3549092084
ExtraSmallLaserTelemetryHandling,3995227227,3549092084
ExtraSmalllaserUsage,1894797515,754943677
ExtraSmallMissileAction,1424140301,3549092084
ExtraSmallMissileActionHandling,48993616,3549092084
ExtraSmallMissileAgility,3703618766,3549092084
ExtraSmallMissileAgilityHandling,3216747013,3549092084
ExtraSmallMissileCapacityHandling,780404231,3549092084
ExtraSmallmissileHandling,3395029521,754943677
ExtraSmallMissileMagazineHandling,680854518,3549092084
ExtraSmallMissileManeuvering,613738450,3549092084
ExtraSmallMissileManeuveringHandling,376764318,3549092084
ExtraSmallMissileOperations,2744185966,3549092084
ExtraSmallMissileOperationsHandling,770002303,3549092084
ExtraSmallMissileProficiency,666813401,3549092084
ExtraSmallMissileProficiencyHandling,1115489023,3549092084
ExtraSmallMissileTelemetry,1262839909,3549092084
ExtraSmallMissileTelemetryHandling,1062130948,3549092084
ExtraSmallmissileUsage,2460260653,754943677
ExtraSmallRailgunAction,4147999201,3549092084
ExtraSmallRailgunActionHandling,734592617,3549092084
ExtraSmallRailgunAgility,1202187215,3549092084
ExtraSmallRailgunAgilityHandling,2071731334,3549092084
ExtraSmallRailgunCapacityHandling,2891981481,3549092084
ExtraSmallrailgunHandling,2178492369,754943677
ExtraSmallRailgunMagazineHandling,1080227719,3549092084
ExtraSmallRailgunManeuvering,1616702866,3549092084
ExtraSmallRailgunManeuveringHandling,4007240746,3549092084
ExtraSmallRailgunOperations,2124555788,3549092084
ExtraSmallRailgunOperationsHandling,4077287830,3549092084
ExtraSmallRailgunProficiency,1045077224,3549092084
ExtraSmallRailgunProficiencyHandling,730133431,3549092084
ExtraSmallRailgunTelemetry,1021499221,3549092084
ExtraSmallRailgunTelemetryHandling,2079712887,3549092084
ExtraSmallrailgunUsage,3747185017,754943677
Factory,1810592583,153605626
FactoryUnit,153605626,1735990468
FakeCoreUnitDynamic32,3247841792,3174919092
FakeMarketPod,2743790663,3174919092
FakeSurrogateVRStation,4252756497,3174919092
Fallen-leaves_001,1057615929,1727255352
Fallen-leaves_002,1057615928,1727255352
FeaturesConfig,368658531,2287347360
FeaturesList,524285885,2287347360
Feli,1235293321,984296921
FetchConstructConfig,4147739789,368658531
FireWork,563473094,424107616
FireWorkBall,4115593394,563473094
FireworkBallBlue,3495319529,4115593394
FireworkBallGold,4235678285,4115593394
FireworkBallGreen,123277277,4115593394
FireworkBallPurple,3549742966,4115593394
FireworkBallRed,1744641587,4115593394
FireworkBallSilver,4222908689,4115593394
FireworkPalmtree,892226206,563473094
FireworkPalmtreeBlue,283241767,892226206
FireworkPalmtreeGold,284619744,892226206
FireworkPalmtreeGreen,3456348276,892226206
FireworkPalmtreePurple,1474187970,892226206
FireworkPalmtreeRed,1515628537,892226206
FireworkPalmtreeSilver,2506643916,892226206
FireworkRing,2694654339,563473094
FireworkRingBlue,2602090525,2694654339
FireworkRingGold,2607498157,2694654339
FireworkRingGreen,79542399,2694654339
FireworkRingPurple,992711325,2694654339
FireworkRingRed,197061275,2694654339
FireworkRingSilver,2258792098,2694654339
FireworkShower,3343291726,563473094
FireworkShowerBlue,804042991,3343291726
FireworkShowerGold,3453793951,3343291726
FireworkShowerGreen,2232682987,3343291726
FireworkShowerPurple,928175277,3343291726
FireworkShowerRed,3237575985,3343291726
FireworkShowerSilver,96831487,3343291726
FireworksLauncher,3882559017,4111667624
FireworksUnit,4111667624,1398557029
firingsystem_1_l,3242493130,1287510600
firingsystem_1_m,3242493133,1287510600
firingsystem_1_s,3242493123,1287510600
firingsystem_1_xl,3740092432,1287510600
firingsystem_1_xs,3740092443,1287510600
firingsystem_2_l,3242491912,1287510600
firingsystem_2_m,3242491913,1287510600
firingsystem_2_s,3242491923,1287510600
firingsystem_2_xl,3740016944,1287510600
firingsystem_2_xs,3740016943,1287510600
firingsystem_3_l,3242491977,1287510600
firingsystem_3_m,3242491976,1287510600
firingsystem_3_s,3242491986,1287510600
firingsystem_3_xl,3740021025,1287510600
firingsystem_3_xs,3740021214,1287510600
firingsystem_4_l,3242492810,1287510600
firingsystem_4_m,3242492811,1287510600
firingsystem_4_s,3242492817,1287510600
firingsystem_4_xl,3740074258,1287510600
firingsystem_4_xs,3740074253,1287510600
firingsystem_5_l,3242492875,1287510600
firingsystem_5_m,3242492874,1287510600
firingsystem_5_s,3242492880,1287510600
firingsystem_5_xl,3740078339,1287510600
firingsystem_5_xs,3740078396,1287510600
firingsystemPart,1287510600,137961058
fixation_1,466630565,829917117
fixation_2,466630564,829917117
fixation_3,466630567,829917117
fixationPart,829917117,3972581354
FlatteningEfficiency,3682008504,3549092084
FlatteningTool,286877317,2128154267
FlattenToolOptimization,4017778333,3549092084
FlightElementHandling,1996753564,3549092084
FlightSupportPilot,2003743042,754943677
FlightSupportTechnician,3886036199,754943677
FloorStone_001,3442408085,1727255352
FloorStone_002,3442408084,1727255352
FloorStone_003,3442408087,1727255352
FloorStone_004,3442408086,1727255352
fluorineHoneycomb,2977737982,3091506661
FluorineHoneycombProductivity,1754870231,3549092084
FluorineHoneycombRefining,4232020868,3549092084
FluorineOre,1467310917,1240631467
FluorineOreRefining,48900354,3549092084
FluorinePure,3323724376,2938564461
FluorinePureProductivity,3753675373,3549092084
FluorineScrap,3150580281,471521565
FluorineScrapProductivity,1615668911,3549092084
FluorineScrapRefinery,1424601630,3549092084
fluoropolymerHoneycomb,1930459757,3992092945
FluoropolymerProduct,918590356,888765157
FluoropolymerProductProductivity,1107657614,3549092084
FluoropolymerProductRefining,2330018840,3549092084
ForceField1x1,3686074288,515120225
ForceField2x1,3685998465,515120225
ForceField4x1,3686006062,515120225
ForceField6x1,3685982092,515120225
ForceFieldUnit,515120225,1105800924
forest-ground-mulch-roots_001,2660505901,1727255352
forest-pine-needles-chips-ground_001,1193248054,1727255352
ForestRaw,4062477709,1727255352
ForestRawUnderground,1641688748,1727255352
Fuel,1235359659,1315100172
FuelContainer,1483555085,570895928
FuelIntake01,764397251,840860013
FuelProductivity,3068548153,754943677
FuelRefinery,1257364378,3668560985
FuelRefining,1257282055,754943677
FuelTankOptimization,2355572986,3549092084
FunctionalElementsIndustry,3885001531,3668560985
FunctionalPart,137961058,1237953170
FunctionalPart1,2796831840,137961058
FunctionalPart1A,3527534418,4044906583
FunctionalPart1B,3527534419,4044906583
FunctionalPart1C,3527534420,4044906583
FunctionalPart1D,3527534421,4044906583
FunctionalPart1E,3527534422,4044906583
FunctionalPart2,2796831841,137961058
FunctionalPart2A,3527534355,4044906583
FunctionalPart2B,3527534354,4044906583
FunctionalPart2C,3527534357,4044906583
FunctionalPart2D,3527534356,4044906583
FunctionalPart2E,3527534359,4044906583
FunctionalPart3,2796831846,137961058
FunctionalPart3A,3527532757,4044906583
FunctionalPart3B,3527532754,4044906583
FunctionalPart3C,3527532755,4044906583
FunctionalPart3D,3527532752,4044906583
FunctionalPart3E,3527532753,4044906583
FunctionalPart4,2796831847,137961058
FunctionalPart4A,3527532692,4044906583
FunctionalPart4B,3527532691,4044906583
FunctionalPart4C,3527532690,4044906583
FunctionalPart4D,3527532689,4044906583
FunctionalPart4E,3527532688,4044906583
FunctionalPart5,2796831844,137961058
FunctionalPart5A,3527532631,4044906583
FunctionalPart5B,3527532624,4044906583
FunctionalPart5C,3527532625,4044906583
FunctionalPart5D,3527532626,4044906583
FunctionalPart5E,3527532627,4044906583
FunctionalPartsIndustry,2796633276,3668560985
FunctionalPartsManufacturer,3354340990,754943677
FurnitureandApplianceElementIndustryEfficiency,3356297458,754943677
FurnituresAppliances,1398557029,3480514136
FurnitureUnit,3174919092,4138123813
GameplayObject,2287347360,
Gate01_Large,1289884535,840860013
Gate01_Medium,2858887382,840860013
Gate01_Small,581667413,840860013
Gate01_XLarge,1256519882,840860013
Gate01_XSmall,1097676949,840860013
gazcylinder_1_l,2119086171,1449642681
gazcylinder_1_m,2119086168,1449642681
gazcylinder_1_s,2119086146,1449642681
gazcylinder_1_xl,792299441,1449642681
gazcylinder_1_xs,792299450,1449642681
gazcylinder_2_l,2119086490,1449642681
gazcylinder_2_m,2119086489,1449642681
gazcylinder_2_s,2119086467,1449642681
gazcylinder_2_xl,792279424,1449642681
gazcylinder_2_xs,792279435,1449642681
gazcylinder_3_l,2119086297,1449642681
gazcylinder_3_m,2119086298,1449642681
gazcylinder_3_s,2119086272,1449642681
gazcylinder_3_xl,792323923,1449642681
gazcylinder_3_xs,792323928,1449642681
gazcylinder_4_l,2119086104,1449642681
gazcylinder_4_m,2119086107,1449642681
gazcylinder_4_s,2119086081,1449642681
gazcylinder_4_xl,792303394,1449642681
gazcylinder_4_xs,792303401,1449642681
gazcylinder_5_l,2119086428,1449642681
gazcylinder_5_m,2119086429,1449642681
gazcylinder_5_s,2119086407,1449642681
gazcylinder_5_xl,792315701,1449642681
gazcylinder_5_xs,792315708,1449642681
gazcylinderPart,1449642681,137961058
GeneralFuelEfficiency,4106630575,3549092084
GeneralFuelRefinery,1597556299,3549092084
Generator,4085532740,2110424609
Generic,2110846964,4188833417
glassCategoryProduct,2248033305,3433387587
GlassIndustryEfficiency,2253461743,3549092084
GlassIndustryEfficiencyHandling,1515345267,3549092084
GlassIndustryProficiency,1803001814,3549092084
GlassLarge,1165506034,964907192
GlassMedium,2266946860,964907192
GlassProduct,3308209457,2248033305
GlassProductProductivity,2164548643,3549092084
GlassProductRefining,3894533948,3549092084
GlassSmall,561162197,964907192
GoldBrightHCBlack,1995362391,1325185658
GoldBrightHCGray,3808972427,1325185658
GoldBrightHCGrayD,2047180532,1325185658
GoldBrightHCGrayL,2047180300,1325185658
GoldBrightHCWhite,2892111312,1325185658
GoldCoatedGlassProduct,606249095,2248033305
GoldCoatedGlassProductProductivity,2830145764,3549092084
GoldCoatedGlassProductRefining,256981757,3549092084
goldHoneycomb,1325185658,3091506661
GoldHoneycombProductivity,540409797,3549092084
GoldHoneycombRefining,1610477456,3549092084
GoldMattHCBlack,1319135672,1325185658
GoldMattHCGray,1410701290,1325185658
GoldMattHCGrayD,3971435901,1325185658
GoldMattHCGrayL,3971435893,1325185658
GoldMattHCWhite,476228726,1325185658
GoldOre,1866812055,1240631467
GoldOreRefining,1402898009,3549092084
GoldPure,3837955371,2938564461
GoldPureProductivity,890696624,3549092084
GoldScrap,1032380176,471521565
GoldScrapProductivity,3316976293,3549092084
GoldScrapRefinery,2813400935,3549092084
GoldTileHCBlack,3431466887,1325185658
GoldTileHCGray,3312000071,1325185658
GoldTileHCGrayD,3971075753,1325185658
GoldTileHCGrayL,3971075761,1325185658
GoldTileHCWhite,869851532,1325185658
grade5TitaniumAlloyHoneycomb,3946529893,3992092945
Grade5TitaniumAlloyHoneycombProductivity,3376275895,3549092084
Grade5TitaniumAlloyHoneycombRefining,2497886389,3549092084
Grade5TitaniumAlloyProduct,3292291904,2010464069
Grade5TitaniumAlloyProductProductivity,1937328806,3549092084
Grade5TitaniumAlloyProductRefining,4248723547,3549092084
Grass_001,2778549899,1727255352
GrassClover_001,1407424300,1727255352
GrassDried_001,3903575371,1727255352
GrassDried_002,3903575370,1727255352
GrassDriedFern,3926004234,1727255352
GrassDriedFern_001,611880682,1727255352
GrassDriedMoss_001,1740643926,1727255352
GrassDriedSoil_001,2794588127,1727255352
GrassDriedSoil_002,2794588120,1727255352
GrassDriedSoil_003,2794588121,1727255352
grass-green-leaves-dry-wild_001,2401189682,1727255352
grass-green-leaves-yellow_001,1321128941,1727255352
GrassSoildUmber_003,2995499114,1727255352
GrassSoilUmber_001,2984471866,1727255352
GrassWild_001,562992520,1727255352
gravel-beach-wet-brown_001,3756012935,1727255352
GravelIcelandic_001,3301033123,1727255352
GravelIcelandic_002,3301033122,1727255352
GravelIcelandic_003,3301033121,1727255352
GravelIcelandicRed_001,1448575185,1727255352
GravelIcelandicRed_002,1448575184,1727255352
GravelLavaIcelandic_001,338057010,1727255352
GravelLavaIcelandic_002,338057021,1727255352
GravelMossIcelandic_001,3374882026,1727255352
gravel-sandy-icelandic-thin_001,4176204971,1727255352
GravelSoil_001,2774919208,1727255352
GravityChanger,1015035221,4008133667
GravityChangerUnit,4008133667,1735990468
Ground-Beach-Mud_001,1446914652,1727255352
ground-coal-mine-rock_001,138191936,1727255352
GroundForest_001,2313711415,1727255352
ground-forest-moist-leaves-brown-dark_001,1972306940,1727255352
ground-forest-mud-grass_001,1781730740,1727255352
GroundForestRoots_001,3836761517,1727255352
ground-forest-wild-grass-ferns-mud_001,1927357287,1727255352
GroundGravel_001,1901976566,1727255352
GroundGravel_002,1901976567,1727255352
GroundGravel_003,1901976564,1727255352
ground-gravel-quarry-dark-red-thin_001,3490311577,1727255352
ground-gravel-quarry-little-rocks-dark-red_001,2190004769,1727255352
ground-gravel-quarry-rocks-dark-red_001,2875093855,1727255352
ground-gravel-quarry-thin-dark-brown_001,2325214491,1727255352
ground-gravel-quarry-very-thin-dark-brown_001,3101206789,1727255352
ground-jungle-thai-yellow-leaves-chips_001,2940718391,1727255352
Ground-Mud-Green_001,610229880,1727255352
Ground-Mud-Moist-Leaves_001,989541348,1727255352
ground-rocks-moss-thick-green_001,428857600,1727255352
ground-soil-dry-cracked-beige-desert_001,956088934,1727255352
